year,region,region_oktmo,city,city_oktmo,air_general_level,air_standard_index,air_repeatability,air_qcp,air_solid_emissions,air_so_emissions,air_no_emissions,air_co_emissions,air_population,air_stantions
2010,Иркутская область,25000000,УСТЬ-ИЛИМСК,25738000,3,No substance,No substance,"БП, NO2",17.1,7.1,6.9,13.15,96.3,3
2010,Иркутская область,25000000,ЧЕРЕМХОВО,25745000,3,No substance,No substance,"БП, NO2",2.0,2.77,3.12,10.0,53.5,2
2010,Иркутская область,25000000,ШЕЛЕХОВ,25655101,3,No substance,No substance,"ВВ, БП, Ф HF",7.63,6.3,3.15,20.5,49.9,2
2010,Калининградская область,27000000,КАЛИНИНГРАД,27701000,3,No substance,No substance,"ВВ, БП, Ф NO2",1.3,2.0,13.9,41.6,419.15,5
2010,Калужская область,29000000,КАЛУГА,29701000,3,No substance,No substance,"БП, NO2, Ф",0.7,0.74,12.3,32.2,343.1,2
2010,Камчатский край,30000000,ЕЛИЗОВО,30607101,3,No substance,No substance,"Ф, NO2, NO",0.9,1.2,3.7,7.4,39.0,1
2010,Камчатский край,30000000,ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ,30701000,3,No substance,No substance,"Ф, БП, NO",1.6,10.5,13.1,19.1,194.4,5
2010,Карачаево-Черкесская Республика,91000000,ЧЕРКЕССК,91701000,-9,No substance,No substance,No substance,0.45,0.21,3.1,9.95,120.5,1
2010,Кемеровская область,32000000,КЕМЕРОВО,32701000,3,No substance,No substance,"NO2, БП, Cажа",9.4,17.2,30.0,52.9,521.2,8
2010,Кемеровская область,32000000,НОВОКУЗНЕЦК,32731000,4,БП,30 HF (cт.2),"ВВ, NO2, БП, Ф, HF",34.7,41.0,26.7,233.4,563.5,8
2010,Кемеровская область,32000000,ПРОКОПЬЕВСК,32737000,3,No substance,No substance,"NO2, БП, ВВ",8.9,3.8,5.2,23.9,211.0,2
2010,Кировская область,33000000,КИРОВ,33701000,3,No substance,No substance,"БП, Ф",7.5,9.1,17.7,43.2,488.1,5
2010,Кировская область,33000000,КИРОВО-ЧЕПЕЦК,33707000,3,No substance,No substance,"БП, ВВ",4.6,1.25,3.38,10.1,89.3,1
2010,Костромская область,34000000,ВОЛГОРЕЧЕНСК,34706000,1,No substance,No substance,БП,0.006,1.0,9.6,1.1,17.9,1
2010,Костромская область,34000000,КОСТРОМА,34701000,2,No substance,No substance,"БП, Ф",1.6,0.5,7.3,24.2,276.5,4
2010,Краснодарский край,03000000,БЕЛОРЕЧЕНСК,03608101,-9,No substance,No substance,No substance,0.12,1.0,2.8,8.3,60.9,1
2010,Краснодарский край,03000000,КРАСНОДАР,03701000,3,No substance,No substance,"БП, ВВ, Ф",0.6,1.8,26.1,78.1,779.7,3
2010,Краснодарский край,03000000,НОВОРОССИЙСК,03720000,3,No substance,No substance,"БП, ВВ, Ф",3.4,1.0,17.3,25.1,265.6,3
2010,Краснодарский край,03000000,СОЧИ,03726000,3,No substance,No substance,"Ф, NO2",0.67,1.0,12.9,43.0,420.0,2
2010,Красноярский край,04000000,АЧИНСК,04703000,4,БП,22 ВВ (ст.2),"БП, ВВ, Ф, NO2",25.9,4.6,15.3,14.1,110.3,3
2010,Красноярский край,04000000,КАНСК,04720000,2,No substance,No substance,БП,2.65,1.9,2.65,8.3,97.3,2
2010,Красноярский край,04000000,КРАСНОЯРСК,04701000,4,БП,"(ст.20), 22 ВВ (ст.3)","БП, ВВ, NO2, Ф",27.8,29.6,41.7,153.4,948.5,8
2010,Красноярский край,04000000,ЛЕСОСИБИРСК,04722000,4,БП,No substance,"БП, ВВ, Ф, Фенол",2.4,0.85,2.4,13.1,64.16,2
2010,Красноярский край,04000000,МИНУСИНСК,04723000,4,БП,No substance,"БП, Ф",1.0,1.85,5.3,12.98,66.4,1
2010,Красноярский край,04000000,НАЗАРОВО,04726000,3,No substance,No substance,"БП, ВВ,Ф",15.2,20.2,14.1,9.4,53.23,2
2010,Красноярский край,04000000,НОРИЛЬСК,04729000,4,No substance,No substance,БП,10.7,1917.4,8.8,7.9,206.4,1
2010,Курганская область,37000000,КУРГАН,37701000,4,БП,No substance,"БП, Ф, Cажа",2.34,2.2,12.1,31.2,322.4,5
2010,Курская область,38000000,КУРСК,38701000,3,NO2,No substance,"NO2, Ф, БП",0.5,0.7,10.6,26.7,412.0,5
2010,Ленинградская область,41000000,ВОЛОСОВО,41606101,-9,No substance,No substance,No substance,0.12,0.24,1.1,3.45,11.27,1
2010,Ленинградская область,41000000,ВОЛХОВ,41609101,-9,No substance,No substance,No substance,2.13,0.6,2.1,10.0,45.23,1
2010,Ленинградская область,41000000,ВЫБОРГ,41615101,1,No substance,No substance,NO2,0.57,0.78,5.4,17.5,77.79,1
2010,Ленинградская область,41000000,КИНГИСЕПП,41621101,1,No substance,No substance,No substance,0.33,1.23,2.96,8.1,49.7,1
2010,Ленинградская область,41000000,КИРИШИ,41624101,1,No substance,No substance,БП,0.13,15.4,5.35,7.6,54.38,2
2010,Ленинградская область,41000000,ЛУГА,41633101,1,No substance,No substance,No substance,0.23,1.1,2.11,6.9,38.11,1
2010,Ленинградская область,41000000,СВЕТОГОРСК,41615114,1,No substance,No substance,Ф,0.39,0.36,6.14,18.76,15.2,1
2010,Ленинградская область,41000000,ТИХВИН,41645101,-9,No substance,No substance,No substance,0.3,0.14,2.2,7.76,59.88,1
2010,Ленинградская область,41000000,ШЕПЕЛЕВО,41630162,-9,No substance,No substance,O3,-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Липецкая область,42000000,ЛИПЕЦК,42701000,3,No substance,No substance,"БП, ВВ, Ф",23.1,17.9,25.1,286.1,501.0,5+1
2010,Магаданская область,44000000,МАГАДАН,44701000,3,No substance,No substance,"Ф, БП, Фенол",2.4,2.3,4.7,14.8,106.3,3
2010,Москва,45000000,МОСКВА,45000000,4,ВВ,34 Фенол (ст. 18),"БП, NO2, Ф, Фенол",4.7,26.4,300.4,898.0,10563.0,16+1
2010,Московская область,46000000,ВОСКРЕСЕНСК,46710000,2,No substance,No substance,"БП, NO2, NH3",6.1,0.2,2.0,5.0,90.8,2
2010,Московская область,46000000,ДЗЕРЖИНСКИЙ,46711000,2,No substance,No substance,"БП, NO2",1.5,4.5,16.8,2.7,45.0,1
2010,Московская область,46000000,КЛИН,46737000,2,No substance,No substance,"БП, Ф",0.5,1.0,0.5,1.9,80.3,3
2010,Московская область,46000000,КОЛОМНА,46738000,3,No substance,No substance,"БП, ВВ",1.4,0.3,1.2,2.0,148.4,2
2010,Московская область,46000000,МЫТИЩИ,46746000,3,No substance,No substance,"БП, NO2",3.1,0.3,1.4,3.6,164.6,2
2010,Московская область,46000000,ПОДОЛЬСК,46760000,2,No substance,No substance,"БП, NO2, Ф",0.2,0.1,0.5,0.9,183.1,3
2010,Московская область,46000000,ПРИОКСКО-ТЕРРАСНЫЙ БИОСФЕРНЫЙ ЗАПОВЕДНИК,00000000,-9,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,1.2,1
2010,Московская область,46000000,СЕРПУХОВ,46770000,3,No substance,No substance,"БП, NO2, Ф",0.6,0.1,0.6,1.1,123.1,2
2010,Московская область,46000000,ЩЕЛКОВО,46788000,2,No substance,No substance,"БП, NO2",0.1,0.1,0.4,0.7,108.1,2
2010,Московская область,46000000,ЭЛЕКТРОСТАЛЬ,46790000,2,No substance,No substance,"БП, NO2",3.6,0.9,1.9,4.6,146.4,2
2010,Мурманская область,47000000,АПАТИТЫ,47519000,1,No substance,No substance,No substance,4.1,12.4,3.67,3.9,68.3,2
2010,Мурманская область,47000000,ЗАПОЛЯРНЫЙ,47515000,1,No substance,No substance,SO2,4.1,48.65,0.78,2.6,19.1,2
2010,Мурманская область,47000000,КАНДАЛАКША,47608101,1,No substance,No substance,БП,1.23,5.56,1.63,14.96,44.6,2
2010,Мурманская область,47000000,КИРОВСК,47522000,-9,No substance,No substance,No substance,3.3,7.5,2.6,1.7,38.3,1
2010,Мурманская область,47000000,КОЛА,47605101,1,No substance,No substance,Ф,0.4,2.1,1.3,4.3,11.2,1
2010,Мурманская область,47000000,МОНЧЕГОРСК,47524000,2,No substance,No substance,"БП, Ф",5.34,33.9,1.4,5.6,56.2,3
2010,Мурманская область,47000000,МУРМАНСК,47701000,1,No substance,No substance,No substance,0.81,24.85,8.93,22.5,366.2,7
2010,Мурманская область,47000000,НИКЕЛЬ,47515000,1,SO2,No substance,SO2,2.2,54.1,0.8,2.24,16.4,3
2010,Мурманская область,47000000,ОЛЕНЕГОРСК,47526000,1,No substance,No substance,ВВ,3.2,3.5,2.2,2.04,38.0,1
2010,Нижегородская область,22000000,АРЗАМАС,22703000,3,No substance,No substance,"БП, ВВ, Ф",0.22,0.2,2.5,7.1,105.3,2
2010,Нижегородская область,22000000,ДЗЕРЖИНСК,22721000,4,No substance,30 Фенол (ст.1),"БП, Ф, ВВ,NH3, NO2,Фенол",0.5,3.2,9.5,17.6,244.3,3
2010,Нижегородская область,22000000,ЗЕЛЕНЫЙ ГОРОД,22701000,1,No substance,No substance,No substance,-1.0,-1.0,-1.0,-1.0,1.9,1
2010,Нижегородская область,22000000,КСТОВО,22537000,2,ЭБ,No substance,"БП, Ф",0.26,7.6,6.7,11.6,65.7,2
2010,Нижегородская область,22000000,НИЖНИЙ НОВГОРОД,22701000,3,ЭБ,25 ЭБ (ст.4),"БП, NO2, Ф",1.5,9.3,44.3,103.0,1271.0,12
2010,Нижегородская область,22000000,ПОС. ВОСТОЧНЫЙ,22701000,3,No substance,No substance,"ВВ, NO2, NH3, Фенол, Ф",-1.0,-1.0,-1.0,-1.0,-1.0,1
2010,Новгородская область,49000000,БОРОВИЧИ,49606101,-9,No substance,No substance,No substance,1.33,0.17,2.3,5.45,55.1,1
2010,Новгородская область,49000000,ВЕЛИКИЙ НОВГОРОД,49701000,2,No substance,No substance,"БП, Фенол",1.3,0.6,10.6,25.1,215.1,3
2010,Новгородская область,49000000,СТАРАЯ РУССА,49639101,-9,No substance,No substance,No substance,0.1,0.08,1.2,3.4,32.5,1
2010,Новосибирская область,50000000,БЕРДСК,50708000,3,No substance,No substance,"БП, ВВ",1.9,0.8,0.45,1.54,96.8,1
2010,Новосибирская область,50000000,ИСКИТИМ,50712000,3,No substance,No substance,"БП, ВВ, NO2, Cажа",1.2,0.38,2.3,2.4,63.7,2
2010,Новосибирская область,50000000,НОВОСИБИРСК,50701000,3,"БП, ВВ","25 СО (ст.49), 21 ВВ (ст.54)","БП, ВВ, Ф, О3",21.6,35.1,23.3,7.5,1409.1,10
2010,Омская область,52000000,ОМСК,52701000,3,Ф,35 Ф (ст.28),"БП, Ф",52.7,58.5,48.9,114.0,1127.7,8
2010,Оренбургская область,53000000,КУВАНДЫК,53714000,3,No substance,No substance,"NO2, БП, ВВ, HF, тв.HF",0.11,0.3,0.7,2.4,28.1,2
2010,Оренбургская область,53000000,МЕДНОГОРСК,53715000,2,No substance,No substance,"NO2, БП, ВВ",0.3,39.1,1.2,4.4,31.8,2
2010,Оренбургская область,53000000,НОВОТРОИЦК,53720000,3,No substance,No substance,"NO2, БП, Ф, Фенол, ВВ",11.2,7.1,8.8,63.3,109.6,2
2010,Оренбургская область,53000000,ОРЕНБУРГ,53701000,3,No substance,No substance,"NO2, БП, Ф,ВВ",0.9,1.5,21.8,53.7,525.6,3
2010,Оренбургская область,53000000,ОРСК,53723000,3,No substance,No substance,"NO2, БП, Ф, Фенол, ВВ",5.7,87.0,8.9,59.8,249.5,4
2010,Орловская область,54000000,ОРЕЛ,54701000,3,No substance,No substance,"BB, NO2, Фенол, БП",0.32,0.5,8.5,28.5,314.0,4
2010,Пензенская область,56000000,ПЕНЗА,56701000,3,No substance,No substance,"БП, Ф",1.0,0.8,12.1,37.3,512.0,4
2010,Пермский край,57000000,БЕРЕЗНИКИ,57708000,3,No substance,No substance,"NO2, БП, ВВ, Фенол",1.75,0.6,6.3,19.4,164.1,4
2010,Пермский край,57000000,ГУБАХА,57516000,2,No substance,No substance,"БП, Ф",0.61,0.93,2.9,3.1,37.5,2
2010,Пермский край,57000000,ПЕРМЬ,57701000,3,"ЭБ,Ксилол, Толуол",No substance,"NO2, БП, Ф",1.8,4.7,28.3,70.5,996.0,7
2010,Пермский край,57000000,СОЛИКАМСК,57730000,4,"Ф, ЭБ",No substance,"БП, Ф, NH3",0.64,0.4,3.9,9.95,102.8,5
2010,Приморский край,05000000,АРТЕМ,05705000,1,No substance,No substance,NO2,12.7,6.6,8.4,13.9,111.2,1
2010,Приморский край,05000000,БОЛЬШОЙ КАМЕНЬ,05706000,-9,No substance,No substance,"ВВ, NO2",0.65,1.7,1.4,3.9,39.4,1
2010,Приморский край,05000000,ВЛАДИВОСТОК,05701000,3,No substance,No substance,"NO, NO2, БП, Ф",36.6,11.1,19.0,45.6,604.8,6
2010,Приморский край,05000000,ДАЛЬНЕГОРСК,05707000,1,No substance,No substance,No substance,0.97,2.3,1.7,5.3,46.9,1
2010,Приморский край,05000000,НАХОДКА,05714000,-9,No substance,No substance,БП,1.1,3.7,6.2,19.0,166.6,1
2010,Приморский край,05000000,ПАРТИЗАНСК,05717000,-9,БП,No substance,БП,3.8,2.4,2.9,5.2,49.4,1
2010,Приморский край,05000000,СПАССК-ДАЛЬНИЙ,05720000,-9,No substance,No substance,NO2,3.2,0.9,1.4,4.4,45.3,1
2010,Приморский край,05000000,УССУРИЙСК,05723000,4,БП,No substance,"ВВ, NO2, БП",6.1,3.7,5.8,21.3,179.5,1
2010,Псковская область,58000000,ВЕЛИКИЕ ЛУКИ,58710000,-9,No substance,No substance,NO2,0.43,0.42,2.95,9.18,99.29,1
